3.7146977501399192e+00 3.0378314910744262e+00
1.8271062031543432e+00 2.9925151502359970e+00
2.9954645850630861e+00 2.9246008789313724e+00
2.3625458926449521e+00 3.1333420834774235e+00
2.2470409053152234e+00 2.9205875552421459e+00
3.4807981533083159e+00 2.9806481949635106e+00
1.5022413624333548e+00 3.0344851409429747e+00
2.6990123063885427e+00 2.9040784238864883e+00
3.9055629592248811e+00 3.0743402134074480e+00
1.9361951157469117e+00 2.9584802462094677e+00
3.1784558654321757e+00 2.9375798518383895e+00
1.0484799998484418e+00 3.1015488280989150e+00
2.4245004822497349e+00 2.9042992609637173e+00
3.7016001631003741e+00 3.0105810210409611e+00
1.6549013485037454e+00 2.9963986147657016e+00
2.8984248153923944e+00 2.9073962402938642e+00
4.0908940740872488e+00 3.1175281437851723e+00
2.1121256326243003e+00 2.9225106469903572e+00
3.3826276373172925e+00 2.9563169455192151e+00
1.2908769783865468e+00 3.0535340812932321e+00
2.5941965317200522e+00 2.8947782511495626e+00
3.9413044284272019e+00 3.0474879406920441e+00
1.8092994001245684e+00 2.9688775643333014e+00
3.0928307434215201e+00 2.9152017868504867e+00
3.9182288222867889e-01 3.1231026793215841e+00
2.3064647544594794e+00 2.9000534960897206e+00
3.6311492648554791e+00 2.9826819690571815e+00
1.4644592766797337e+00 3.0109837039361729e+00
2.7846138949556680e+00 2.8924077999405697e+00
4.2130755097968624e+00 3.0877811347256214e+00
1.9662494645689217e+00 2.9325937556815029e+00
3.2913390001424290e+00 2.9329814567107881e+00
9.8284410613237494e-01 3.0773209946476268e+00
2.4940121312669739e+00 2.8854072604675141e+00
3.8829705312267295e+00 3.0191104733597820e+00
1.6605649817649326e+00 2.9726619388147784e+00
2.9900238598913425e+00 2.8973780038719172e+00
5.1494441065542835e+00 3.1195881179243021e+00
2.1761925650625953e+00 2.9019676142609945e+00
3.5136042636787486e+00 2.9559149285736011e+00
1.2683167692426527e+00 3.0284584240605943e+00
2.6729683645655524e+00 2.8789210996101078e+00
4.1890027613705776e+00 3.0566854882785148e+00
1.8371126965745956e+00 2.9412640251619591e+00
3.1946548283271170e+00 2.9110887927175986e+00
4.5973702856312215e-01 3.0975460314200864e+00
2.3752990607768618e+00 2.8821112294936428e+00
3.7842935853917741e+00 2.9888934120229940e+00
1.4878597014505075e+00 2.9880053307340093e+00
2.8714148932488950e+00 2.8831176387828470e+00
4.6410819016937417e+00 3.0959867261470242e+00
2.0200423883977527e+00 2.9111258946169416e+00
3.4058469807993599e+00 2.9313570546119605e+00
1.0227428533478693e+00 3.0530112980058153e+00
2.5696562532552725e+00 2.8695977039816598e+00
4.0851925581587745e+00 3.0271408337516617e+00
1.7108374734990424e+00 2.9489124420987398e+00
3.0856638803069516e+00 2.8900068311029563e+00
5.9495751728384469e+00 3.1064337661247734e+00
2.2441933876731626e+00 2.8818738407410338e+00
3.6467571359859603e+00 2.9584155426426411e+00
1.2816790026428746e+00 3.0037091581114534e+00
2.7546684785674875e+00 2.8682049796447462e+00
4.4488912952341177e+00 3.0655412134404898e+00
1.8753175271086782e+00 2.9168399282618189e+00
3.2997799445615730e+00 2.9077608765002578e+00
6.1098226113475551e-01 3.0741347497059275e+00
2.4465704367607390e+00 2.8652021887632277e+00
3.9492219770121575e+00 2.9971965081343304e+00
1.5281463893262530e+00 2.9643524295222745e+00
2.9609736247993821e+00 2.8742700619882786e+00
5.1923716580249240e+00 3.0948630518992353e+00
2.0898016979530851e+00 2.8909445671272138e+00
3.5256598968016619e+00 2.9319703260642038e+00
1.0633469635155710e+00 3.0274692621789701e+00
2.6456646778198851e+00 2.8553748174528724e+00
4.2987129835241449e+00 3.0332209530209173e+00
1.7475643165831791e+00 2.9238161880984137e+00
3.1858209313469499e+00 2.8868052623990765e+00
3.6971956078126755e-02 3.0866157800040450e+00
2.3169008503606183e+00 2.8642720742559336e+00
3.7844682261384177e+00 2.9643326251763757e+00
1.3378590763733951e+00 2.9804264024004068e+00
2.8391256587151541e+00 2.8602681243427184e+00
4.7686330506228085e+00 3.0722138933660244e+00
1.9385797146337702e+00 2.8968302457478474e+00
3.4059048553236022e+00 2.9069346705674093e+00
7.4251713095644023e-01 3.0515194562376680e+00
2.5209197437768971e+00 2.8502514942830377e+00
4.1267652276486899e+00 3.0043060427350028e+00
1.5944943283887096e+00 2.9421463037804023e+00
3.0546662224636343e+00 2.8680913697619892e+00
5.6733596629580285e+00 3.0865696460964047e+00
2.1641032984702626e+00 2.8720616573043070e+00
3.6496875061739189e+00 2.9346461284121257e+00
1.1137043779616196e+00 3.0012698910179614e+00
2.7283562809415067e+00 2.8454985362252496e+00
4.5176913136397046e+00 3.0407956336411255e+00
1.8007515089946349e+00 2.9003448346808813e+00
3.2866391555538668e+00 2.8843160139404778e+00
2.9920599372451129e-01 3.0659915406355145e+00
2.3887614353060673e+00 2.8482594640773322e+00
3.9316181080863464e+00 2.9727286443689129e+00
1.3992282446222430e+00 2.9578996241926547e+00
2.9257081924916246e+00 2.8529931344862223e+00
5.1317338455014703e+00 3.0717963506194716e+00
2.0136901125739710e+00 2.8789016473156011e+00
3.5148789123036868e+00 2.9086664896363175e+00
8.5024454024680285e-01 3.0288457070656882e+00
2.5953910496197130e+00 2.8369042306771730e+00
4.3212327685998764e+00 3.0095685577427131e+00
1.6430059932358829e+00 2.9189183404038674e+00
3.1570668296148900e+00 2.8651954262071793e+00
6.0323483395362221e+00 3.0720912816975154e+00
2.2431425567630905e+00 2.8528898177319952e+00
3.7781010936970656e+00 2.9406579425832460e+00
1.1905687177776605e+00 2.9763545870210200e+00
2.8130450380794647e+00 2.8378906013066194e+00
4.7643643493104202e+00 3.0479517930846090e+00
1.8739316309723200e+00 2.8805571493948348e+00
3.3900597646465864e+00 2.8834063029306196e+00
4.9019253186321876e-01 3.0448059151056155e+00
2.4644623475427432e+00 2.8339061119307303e+00
4.0911173116015069e+00 2.9798043888155705e+00
1.4810798686428708e+00 2.9357171560123532e+00
3.0167930798960034e+00 2.8472726643939978e+00
5.4943734854178734e+00 3.0667147620836097e+00
2.0904357104446629e+00 2.8605976165194047e+00
3.6334232164833327e+00 2.9118995811226824e+00
9.4579630993274133e-01 3.0036176276872282e+00
2.6791835141581473e+00 2.8271832017867808e+00
4.5215176481909385e+00 3.0159033410832699e+00
1.7030920540447052e+00 2.8960251294097867e+00
3.2599429676164724e+00 2.8625422854368736e+00
4.7117407394464461e-02 3.0560382548340441e+00
2.3199678329140112e+00 2.8353694057504217e+00
3.9157463234093015e+00 2.9492137724090051e+00
1.2667535624656390e+00 2.9534920000490814e+00
2.8966028450325325e+00 2.8315680634552107e+00
5.0418275158333916e+00 3.0491206790346412e+00
1.9537284436842755e+00 2.8634539971516322e+00
3.4932437950859612e+00 2.8850173650526090e+00
6.3750348784380773e-01 3.0239747847747669e+00
2.5393178047470171e+00 2.8201830656854696e+00
4.2626336041285278e+00 2.9863154870061721e+00
1.5396421159838343e+00 2.9127930234629855e+00
3.1141372057526211e+00 2.8455724729881844e+00
5.8173475553713754e+00 3.0566451013929070e+00
2.1710039015841294e+00 2.8439680422332891e+00
3.7599734239088654e+00 2.9176476583237845e+00
1.0487418127822141e+00 2.9759862710125149e+00
2.7664109854347640e+00 2.8190289419457315e+00
4.7302422292865076e+00 3.0235921217522579e+00
1.7817089384621045e+00 2.8741660881401945e+00
3.3631776254645716e+00 2.8618523435268459e+00
2.7891581537931476e-01 3.0364778645617601e+00
2.3992646797672039e+00 2.8206919844497476e+00
4.0619248727973067e+00 2.9564702111363177e+00
1.3649798985352704e+00 2.9322049574459723e+00
2.9849894520600673e+00 2.8271598114231384e+00
5.3356321230498107e+00 3.0474856094983629e+00
2.0343735486960264e+00 2.8465210783496659e+00
3.6005220798665505e+00 2.8896920067051917e+00
7.7250369097259375e-01 3.0032098502138811e+00
2.6223415453323633e+00 2.8109324471632369e+00
4.4570159219781171e+00 2.9918995365062164e+00
1.6085566807714431e+00 2.8911224336737105e+00
3.2158707683554839e+00 2.8432907551896704e+00
6.1179170580464231e+00 3.0442377925098407e+00
2.2505527859558399e+00 2.8257642507329610e+00
3.8907877826314916e+00 2.9263325366225859e+00
1.1404056483630396e+00 2.9501444903961707e+00
2.8493982951988386e+00 2.8116901122630673e+00
4.9633246301196525e+00 3.0269874353558688e+00
1.8656658717414778e+00 2.8552759046666081e+00
3.4691938902516282e+00 2.8625363540520086e+00
4.5539450906207390e-01 3.0156821544841503e+00
2.4773031695483714e+00 2.8066814302316123e+00
4.2161900807789081e+00 2.9631980426972406e+00
1.4366197819812834e+00 2.9089871232083713e+00
3.0812194923690788e+00 2.8253037371605578e+00
5.6272342327542901e+00 3.0411883333064385e+00
2.1175946701803157e+00 2.8297378963456286e+00
3.7238513887372497e+00 2.8958800577788315e+00
9.0818060837665904e-01 2.9784845012035803e+00
2.7114969221596499e+00 2.8032238162431251e+00
4.6555021760975732e+00 2.9986398944910446e+00
1.6944412640060660e+00 2.8698206955483396e+00
3.3212868304177672e+00 2.8418825521201283e+00
8.7022156471231238e-02 3.0284034803058422e+00
2.3325157973687993e+00 2.8094683541779784e+00
4.0297245490667910e+00 2.9339827207353468e+00
1.2499928472695445e+00 2.9281573488119732e+00
2.9352136075192554e+00 2.8082370565961727e+00
5.2202207060821531e+00 3.0275847543111252e+00
1.9524438441938199e+00 2.8388828092821234e+00
3.5730244785049665e+00 2.8666947456671221e+00
6.0954524905114393e-01 2.9961878225711995e+00
2.5623966136013849e+00 2.7955444538471728e+00
4.3863943429817525e+00 2.9705709183833213e+00
1.5137443258165690e+00 2.8862512928936837e+00
3.1753404323030856e+00 2.8242672380800542e+00
5.9233733324277491e+00 3.0323088194360919e+00
2.1937892052447761e+00 2.8138462978687553e+00
3.8558678994222451e+00 2.9037381605620727e+00
1.0181006367605798e+00 2.9505389356323004e+00
2.7995364431557572e+00 2.7943445294413252e+00
4.8601442995476241e+00 3.0050073067262018e+00
1.7826013912478063e+00 2.8486826083963872e+00
3.4284639598946165e+00 2.8426831571838571e+00
2.8797500034882928e-01 3.0087623898821585e+00
2.4135016786912926e+00 2.7952923903222842e+00
4.1756873258010812e+00 2.9405551988564946e+00
1.3354013714685680e+00 2.9062002304710060e+00
3.0348983650465433e+00 2.8071203763922812e+00
5.4798597837828886e+00 3.0244448942010020e+00
2.0456431858346189e+00 2.8217561776685098e+00
3.6828608762238622e+00 2.8747544993499146e+00
7.6575362165340133e-01 2.9773248913650754e+00
2.6511553386869138e+00 2.7885704906899340e+00
4.5786949439995990e+00 2.9761927179196590e+00
1.6071274363753227e+00 2.8657814840438856e+00
3.2756712603539611e+00 2.8234826944532778e+00
6.1867799419877141e+00 3.0193482200201349e+00
2.2730001278425025e+00 2.7983474314758983e+00
3.9879703478769351e+00 2.9121111981327443e+00
1.1358563364804173e+00 2.9250051788554181e+00
2.8859611488832404e+00 2.7890234457868859e+00
5.0965386211536448e+00 3.0083418125299906e+00
1.8716179923054579e+00 2.8311084633735053e+00
3.5391531685651390e+00 2.8448367259633258e+00
4.5964608808188734e-01 2.9885945323956253e+00
2.5015238200207484e+00 2.7829520984117599e+00
4.3296361573520379e+00 2.9486531651621357e+00
1.4221754114187202e+00 2.8828470493756315e+00
3.1335663004289445e+00 2.8048894172118848e+00
5.7549024487930458e+00 3.0194466521925403e+00
2.1301052443243957e+00 2.8034671021805533e+00
3.8110215418320794e+00 2.8826518754997066e+00
8.9636022572558716e-01 2.9525476753870432e+00
2.7415663722893262e+00 2.7810137903919223e+00
4.7736347198350932e+00 2.9826471809034665e+00
1.7017637556000773e+00 2.8446266976043173e+00
3.3816532927866305e+00 2.8238410935552123e+00
1.2207599810912972e-01 3.0026924848743937e+00
2.3532000202134000e+00 2.7839711105741873e+00
4.1301046982816336e+00 2.9191833626829209e+00
1.2307776068295229e+00 2.9032945106507881e+00
2.9816486715739625e+00 2.7903014846361285e+00
5.3435077011640271e+00 3.0074874393960807e+00
1.9694934874135002e+00 2.8160035194729600e+00
3.6481163163789327e+00 2.8524852883402234e+00
6.2833893660803719e-01 2.9707379351080938e+00
2.5919869752665772e+00 2.7738517338982431e+00
4.5002703165599529e+00 2.9558827989973526e+00
1.5205626334832254e+00 2.8612866226177629e+00
3.2305230419599851e+00 2.8051096320691138e+00
6.0166067257294049e+00 3.0094472472196747e+00
2.2144451096046449e+00 2.7875386297477474e+00
3.9417053763775809e+00 2.8902826283045875e+00
1.0256684567725207e+00 2.9245745071141096e+00
2.8336080062389302e+00 2.7722727910755482e+00
4.9834046753065868e+00 2.9891769702595603e+00
1.7938286807657109e+00 2.8241593094765749e+00
3.4916276420784831e+00 2.8259500757686924e+00
3.1033436344415488e-01 2.9832647425216416e+00
2.4418761310710417e+00 2.7721342785927208e+00
4.2793515065485899e+00 2.9267512292073778e+00
1.3293473763743247e+00 2.8812709926847542e+00
3.0826805515942590e+00 2.7882935976771939e+00
5.6072996149858927e+00 3.0050520152404285e+00
2.0595110873826155e+00 2.7979288818729517e+00
3.7635770091775664e+00 2.8623470065185037e+00
7.7436657554639954e-01 2.9515458791971874e+00
2.6816786225127864e+00 2.7676893323469010e+00
4.6886839907335762e+00 2.9615875524939410e+00
1.6208656946170423e+00 2.8413465914495366e+00
3.3323481203986089e+00 2.8057468184555816e+00
6.2457545073245262e+00 2.9954162474717427e+00
2.2944580621151220e+00 2.7728823929566522e+00
4.0767553178682023e+00 2.8986476363266185e+00
1.1258779497003886e+00 2.9003222368249326e+00
2.9302783062847428e+00 2.7718505225799031e+00
5.2114667903580383e+00 2.9909275435672571e+00
1.8941315380900248e+00 2.8086758298484948e+00
3.6074119046998838e+00 2.8309960212165746e+00
4.9178052653763737e-01 2.9643815030891529e+00
2.5338954122995121e+00 2.7610988417816897e+00
4.4351478420219541e+00 2.9352948387136486e+00
1.4342273696314891e+00 2.8578634130598140e+00
3.1844751399897540e+00 2.7868781147627466e+00
5.8596382037481227e+00 2.9984702098003759e+00
2.1510958440809640e+00 2.7798399043896356e+00
3.8898786510692367e+00 2.8692949906944323e+00
9.1735782428833623e-01 2.9263492687627828e+00
2.7761965982887782e+00 2.7600797603155525e+00
4.8909609042090487e+00 2.9689281494075015e+00
1.7175052076906232e+00 2.8201514834311099e+00
3.4402243101276935e+00 2.8078706318146880e+00
1.6194676775235273e-01 2.9784474814086943e+00
2.3827423541012465e+00 2.7614383836773371e+00
4.2250805658952597e+00 2.9060283171883023e+00
1.2336668714529855e+00 2.8794624116913123e+00
3.0273193257113706e+00 2.7728485100899105e+00
5.4684095052436357e+00 2.9907295980109305e+00
1.9866327690301440e+00 2.7928980697471104e+00
3.7223193204909095e+00 2.8410944655500270e+00
6.5181018538906876e-01 2.9465272355803398e+00
2.6246566272692324e+00 2.7534554367219028e+00
4.6042473266693360e+00 2.9419079670546600e+00
1.5390606562687055e+00 2.8374876608894026e+00
3.2839915012544232e+00 2.7878848901919495e+00
6.0909562682175471e+00 2.9873543832357585e+00
2.2346472143015461e+00 2.7630583705487450e+00
4.0217531817975054e+00 2.8779026818818649e+00
1.0227251619303059e+00 2.8995182848010530e+00
2.8770825554288222e+00 2.7546797267526140e+00
5.0932587680839196e+00 2.9732768633481812e+00
1.8204154915565058e+00 2.8016026601485802e+00
3.5544115584137788e+00 2.8118527017893524e+00
3.5208810710423988e-01 2.9600255365404937e+00
2.4758906486090169e+00 2.7505575757391272e+00
4.3761407691580425e+00 2.9143970045419030e+00
1.3476656641971330e+00 2.8569083456888706e+00
3.1306456227876969e+00 2.7709426407116005e+00
5.7168390297740075e+00 2.9862492461153671e+00
2.0813627719832608e+00 2.7751426393027625e+00
3.8373189928246312e+00 2.8492063177696121e+00
8.0810122166508469e-01 2.9264445795924869e+00
2.7183037177740044e+00 2.7485245201575608e+00
4.8008661833750477e+00 2.9498796576431205e+00
1.6399464026041881e+00 2.8176075798290672e+00
3.3876779649925979e+00 2.7901577272194551e+00
1.6810961271441549e-02 2.9724475260032648e+00
2.3226455325616637e+00 2.7508474843299568e+00
4.1637557593059196e+00 2.8867604801588755e+00
1.1353003270392952e+00 2.8770266072057096e+00
2.9752400041638420e+00 2.7560062236903047e+00
5.3329333832296859e+00 2.9763714477586021e+00
1.9158360149028342e+00 2.7863048557394996e+00
3.6758574490516889e+00 2.8203239102301714e+00
5.2334725927506476e-01 2.9418466784258905e+00
2.5677856381421131e+00 2.7406577632720759e+00
4.5329707408584463e+00 2.9219947318447872e+00
1.4559395592150977e+00 2.8343267670665355e+00
3.2350444055956835e+00 2.7704583390748794e+00
5.9420451005683663e+00 2.9779167902681438e+00
2.1718119334325934e+00 2.7563792835058583e+00
3.9628802775812888e+00 2.8573537706633205e+00
9.2130266256855808e-01 2.9008862118833729e+00
2.8200512335797230e+00 2.7412415215291457e+00
4.9979899524152156e+00 2.9544276375608018e+00
1.7457622540832578e+00 2.7970373418430023e+00
3.4993365271130297e+00 2.7939360671183735e+00
2.1131288946766036e-01 2.9559172381610415e+00
2.4167207337819816e+00 2.7409311846122097e+00
4.3141548317094873e+00 2.8940434701556788e+00
1.2587890081419220e+00 2.8562102856746936e+00
3.0737233912405251e+00 2.7563037853458123e+00
5.5794274915166842e+00 2.9738513980241921e+00
2.0103735657651249e+00 2.7708996966662545e+00
3.7908466868019426e+00 2.8285908988729376e+00
6.9769236145728453e-01 2.9235825164586795e+00
2.6616704520612640e+00 2.7350671281664845e+00
4.7091838839180449e+00 2.9311004378549552e+00
1.5610771258512579e+00 2.8145729516372215e+00
3.3365391541266480e+00 2.7723876603464461e+00
6.1570054087598880e+00 2.9660276240120598e+00
2.2612045814315289e+00 2.7411625303762959e+00
4.1020314097474309e+00 2.8672374748348441e+00
1.0341923476570183e+00 2.8760482987077145e+00
2.9209215294178534e+00 2.7393569194982628e+00
5.2089333872765708e+00 2.9607374015995287e+00
1.8449801658275495e+00 2.7796974630715541e+00
3.6180218553609680e+00 2.8009606121177142e+00
3.8739768617665193e-01 2.9384118619717334e+00
2.5098186998203666e+00 2.7299469359243482e+00
4.4661692352739895e+00 2.9023158074761541e+00
1.3708248663304670e+00 2.8330821914817146e+00
3.1787971922086529e+00 2.7552374118139786e+00
5.8029508227385929e+00 2.9669486823388347e+00
2.1049099862071738e+00 2.7533356699579530e+00
3.9048156141213504e+00 2.8366151324667825e+00
8.2025150610224618e-01 2.9013849642573248e+00
2.7636734554105917e+00 2.7305639586929211e+00
4.9055224506351358e+00 2.9369172128022210e+00
1.6694607023504409e+00 2.7950411560140238e+00
3.4442382710310100e+00 2.7766901191055311e+00
7.4101178463969575e-02 2.9508501446572399e+00
2.3558229016763725e+00 2.7312712998874624e+00
4.2467052650803607e+00 2.8749636385751809e+00
1.1667504188940381e+00 2.8549290668246359e+00
3.0208715429492918e+00 2.7404053090960936e+00
5.4442204513298194e+00 2.9615516430644244e+00
1.9408594940790334e+00 2.7645694024264471e+00
3.7403908278965901e+00 2.8089882551404282e+00
5.8033910244040987e-01 2.9208464054197112e+00
2.6041824822959176e+00 2.7221314628736426e+00
4.6302413669033911e+00 2.9113171689299415e+00
1.4802547755580786e+00 2.8119980127857986e+00
3.2851924072066043e+00 2.7552773424192498e+00
6.0162125977266729e+00 2.9584691608993809e+00
2.1972552336793809e+00 2.7342982726337706e+00
4.0378745595678813e+00 2.8478393380667919e+00
9.3316411920644615e-01 2.8767123445900200e+00
2.8620710374073459e+00 2.7244810920407225e+00
5.1079876254945269e+00 2.9425180855226367e+00
1.7714584699907518e+00 2.7752860119298570e+00
3.5589343453058992e+00 2.7821754636019320e+00
2.5019965573674163e-01 2.9348998474593824e+00
2.4502559654235694e+00 2.7210635360394138e+00
4.3963219732308314e+00 2.8827947171957176e+00
1.2854490451974838e+00 2.8331359273115875e+00
3.1197671439787356e+00 2.7407319168037776e+00
5.6680931301688320e+00 2.9562089019731190e+00
2.0346912706879570e+00 2.7496411727099925e+00
3.8544608179400432e+00 2.8157996703095902e+00
7.1777918454395584e-01 2.8996994911811136e+00
2.7071566738457391e+00 2.7195546637736991e+00
4.8086752208561379e+00 2.9205903742424910e+00
1.5912654309157970e+00 2.7928274269080573e+00
3.3907605971104555e+00 2.7593485768860231e+00
6.2218832066586804e+00 2.9454164992141472e+00
2.2930011479996129e+00 2.7219132214685411e+00
4.1789720169344537e+00 2.8565375079023201e+00
1.0691406727435853e+00 2.8545084184853939e+00
2.9660770481297773e+00 2.7252592914773572e+00
5.3187849417192048e+00 2.9479209358556089e+00
1.8719912123151881e+00 2.7585839211580350e+00
3.6796233117364694e+00 2.7910103007604050e+00
4.5259960925670750e-01 2.9188438016375020e+00
2.5452931653849027e+00 2.7110927485168954e+00
4.5565885673118469e+00 2.8918124892821364e+00
1.3957228986599564e+00 2.8110799670934252e+00
3.2267349468966349e+00 2.7405873522348809e+00
5.8795731908340798e+00 2.9488169897892931e+00
2.1309682880153558e+00 2.7312372626356423e+00
3.9744566097360994e+00 2.8279485704035734e+00
8.3514682078563407e-01 2.8772378224619293e+00
2.8048628483134004e+00 2.7118622439957685e+00
5.0123736026397960e+00 2.9251807218307202e+00
1.6951156253403799e+00 2.7733335692090737e+00
3.5012999209061375e+00 2.7644756714814509e+00
1.1545585216201060e-01 2.9300779045208851e+00
2.3891558355357714e+00 2.7124340315310631e+00
4.3220166506664475e+00 2.8636123366522290e+00
1.1973221769434510e+00 2.8329497091867779e+00
3.0652646492880518e+00 2.7252058415084659e+00
5.5337361132106491e+00 2.9454092229550808e+00
1.9660198618073474e+00 2.7439460663058379e+00
3.8007803862918612e+00 2.7966565728823136e+00
6.1073353993036861e-01 2.8988022035301446e+00
2.6478200042126390e+00 2.7068839875367856e+00
4.7209778860075442e+00 2.9017189268026256e+00
1.5114980312866935e+00 2.7905572539022456e+00
3.3369427596749586e+00 2.7421531247059843e+00
6.0892591010587793e+00 2.9393320517198562e+00
2.2263231078041308e+00 2.7145853567302844e+00
4.1103054199300537e+00 2.8378602976259977e+00
9.6713490520287948e-01 2.8548068164284919e+00
2.9059434728035765e+00 2.7108732261592023e+00
5.2123518002348908e+00 2.9317313037618735e+00
1.8001267026062098e+00 2.7546067560574086e+00
3.6172993081887705e+00 2.7724693738864197e+00
3.2049277450581570e-01 2.9159806209330892e+00
2.4845807280308696e+00 2.7021143121921201e+00
4.4807635200692362e+00 2.8733803691618380e+00
1.3085848532554119e+00 2.8109511394485520e+00
3.1656043236267064e+00 2.7265502676572257e+00
5.7446009196563441e+00 2.9388062242447273e+00
2.0644689304242010e+00 2.7292142752150390e+00
3.9195573849766356e+00 2.8063470501781396e+00
7.3709535141283400e-01 2.8764166314958088e+00
2.7488233681805680e+00 2.7021447732683752e+00
4.9124928794176439e+00 2.9099360639527259e+00
1.6172889143747486e+00 2.7720570364161463e+00
3.4462611836070729e+00 2.7475446952731737e+00
6.2674104930355234e+00 2.9251109179333179e+00
2.3268098229390044e+00 2.7038809030601856e+00
4.2485213231815901e+00 2.8448946058352478e+00
1.1047604440169172e+00 2.8333650260976144e+00
3.0094309825708896e+00 2.7104950422921918e+00
5.4076931515693376e+00 2.9330496550403540e+00
1.8969050606585665e+00 2.7378855582863655e+00
3.7376535187046618e+00 2.7797414325403271e+00
4.9545432685175106e-01 2.8986826494002589e+00
2.5870862293806107e+00 2.6949426975919084e+00
4.6389488551577100e+00 2.8817193445558864e+00
1.4297159158559887e+00 2.7900511286942153e+00
3.2761317601632367e+00 2.7272521989468972e+00
5.9601694936152088e+00 2.9319019349584963e+00
2.1566276696929889e+00 2.7103819268135556e+00
4.0439880233725720e+00 2.8192042236911421e+00
8.6688087782860901e-01 2.8546843668551229e+00
2.8460700003754282e+00 2.6962442164941973e+00
5.1104123211213448e+00 2.9142799601451843e+00
1.7251127939105098e+00 2.7526089878721716e+00
3.5563452500702013e+00 2.7536963553114191e+00
1.9079764466517624e-01 2.9121212888644701e+00
2.4226952631129999e+00 2.6942073379136637e+00
4.4017355381531242e+00 2.8551887459660614e+00
1.2213265957189676e+00 2.8115162664789817e+00
3.1093520743531045e+00 2.7110425384576784e+00
5.6104910485321104e+00 2.9293231818169021e+00
1.9979340500943010e+00 2.7243469726858351e+00
3.8621082067908601e+00 2.7861639060031274e+00
6.3548391624430245e-01 2.8763571943799255e+00
2.6896506847475194e+00 2.6924132365123392e+00
4.8177148184065928e+00 2.8942126159855337e+00
1.5362035223333861e+00 2.7702602114224395e+00
3.3906600510807507e+00 2.7310697809752873e+00
6.1390198890299352e+00 2.9196103220405547e+00
2.2605137872126146e+00 2.6970777065976952e+00
4.1746035137277948e+00 2.8269806629139849e+00
1.0087515853031102e+00 2.8342731234482859e+00
2.9494270279069257e+00 2.6975756537747415e+00
